ObjectId,CitationNumber,OfficerBadgeNo,CitationDateTime,OffenseDateTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch
2495,CS0147774,897,2019/09/06 07:12:00+00,2019/09/06 07:12:00+00,,289929,DRIVER,18,M,EAST INDIAN,W,1991,BUICK,ESTATE WAGON,PASS,,BANNON CREEK,CROSS MILL,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,45,25,PACED,HANDHELD,,N,,,,,
2496,CS0196135,931,2019/08/22 15:40:59+00,2019/08/22 15:40:59+00,,271859,DRIVER,40,F,WHITE,W,2019,CHEVROLET,,PASS,,24TH ST,FRUITRIDGE RD,E,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,35,LIDAR,,,N,,,,,
2497,CS0188316,3066,2019/01/08 20:12:00+00,2019/01/08 20:12:00+00,,7982,DRIVER,31,F,WHITE,W,1999,FORD,MUSTANG,PASS,,13TH AVE,STOCKTON BLVD,,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,
2498,CS0025367,530,2019/08/20 15:17:00+00,2019/08/20 15:17:00+00,,269378,DRIVER,24,M,ASIAN OTHER,A,2001,HONDA,,PASS,,FRANKLIN BLVD,44TH AVE,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2499,CS0031487,711,2019/04/07 17:32:00+00,2019/04/07 17:32:00+00,CLEAR,105964,DRIVER,19,M,WHITE,W,2001,TOYOTA,CAMRY,PASS,,BROADWAY,24TH STREET,E,N,CITATION,I,(I) UNSAFE TURNING MOVEMENT,VC,22107,(I) UNSAFE TURNING MOVEMENT,N,,,,,,N,,,,,4D
2500,CS0032505,711,2019/07/14 15:17:59+00,2019/07/14 15:17:59+00,,223564,DRIVER,20,F,AFRICAN AMERICAN,B,1998,BUICK,LESABRE,PASS,,FLORIN RD,CROMWELL,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,4D
2501,CS0035598,596,2019/01/21 21:29:00+00,2019/01/21 21:29:00+00,,21950,DRIVER,22,M,AFRICAN AMERICAN,B,2016,HYUNDAI,SONATA,PASS,,EL CAMINO AVE,ALBATROSS WAY,E,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,4D
2502,CS0188469,3066,2019/03/12 16:08:00+00,2019/03/12 16:08:00+00,,76125,DRIVER,28,F,HISPANIC,W,1999,TOYOTA,AVALON,PASS,,14TH AVE,POWER INN RD,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2503,CS0191164,530,2019/03/08 22:01:00+00,2019/03/08 22:01:00+00,,72326,DRIVER,34,M,WHITE,W,2006,LEXUS,,PASS,,AZEVEDO DR,W EL CAMINO AVE,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,35,LIDAR,,,N,,,,,
2504,CS0193632,530,2019/06/25 16:59:00+00,2019/06/25 16:59:00+00,,200629,DRIVER,21,F,AFRICAN AMERICAN,B,2010,CHRYSLER,300,PASS,,MARYSVILLE BLVD,ARCADE BLVD,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
2505,CS0044572,267,2019/03/29 18:36:00+00,2019/03/29 18:27:00+00,CLEAR,95505,DRIVER,45,F,WHITE,W,2005,FORD,ESCAPE,PASS,,FRANKLIN RD,51ST AVE,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,30,,,,,N,,,,,4H
2506,CS0192526,522,2019/04/18 15:03:00+00,2019/04/18 15:03:00+00,,118797,DRIVER,25,M,WHITE,W,2017,KIA,,PASS,,CARLSON DR,MODDISON AVE,,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,WARNING ONLY,,
2507,CS0189591,522,2019/01/16 17:42:59+00,2019/01/16 17:42:59+00,,16539,DRIVER,56,M,WHITE,W,2012,MERCEDES-BENZ,,PASS,,S LAND PARK DR,SILVER LAKE DR,,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,WARNING ONLY,,
2508,CS0026507,3066,2019/07/01 18:40:00+00,2019/07/01 18:40:00+00,,207194,DRIVER,29,F,WHITE,W,2014,CHEVROLET,CRUZE,PASS,,62ND ST,21ST AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2509,CS0191369,530,2019/04/11 18:03:00+00,2019/04/11 18:03:00+00,,110852,DRIVER,70,M,WHITE,W,2014,CADILLAC,,PASS,,FREEPORT BLVD,FLORIN RD,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,65,50,LIDAR,HANDHELD,,N,,,,,
2510,CS0196204,931,2019/09/03 15:14:00+00,2019/09/03 15:14:00+00,,286,DRIVER,49,F,AFRICAN AMERICAN,B,2000,LEXUS,,PASS,,FRANKLIN BLVD,EHRHARDT AVE,N,N,CITATION,I,(I) VEHICLE IN BIKE LANE,VC,21209(A),(I) VEHICLE IN BIKE LANE,N,,,,,,N,,,,,
2511,CS0026612,3066,2019/11/01 16:59:00+00,2019/11/01 16:59:00+00,,354999,DRIVER,20,M,WHITE,W,2008,CHEVROLET,COLORADO,PASS,,LAND PARK DR,14TH AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2512,CS0194616,522,2019/07/16 17:06:59+00,2019/07/16 17:06:59+00,,225984,DRIVER,50,M,AFRICAN AMERICAN,B,2001,FORD,,PASS,,FLORIN RD,CROMWELL WAY,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,55,40,,,,N,,,,,
2513,CS0191378,530,2019/04/16 15:29:00+00,2019/04/16 15:29:00+00,,116305,DRIVER,40,F,UNKNOWN,U,2017,MAZDA,,PASS,,WINDBRIDGE DR,S LAND PARK DR,W,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2514,CS0196389,931,2019/12/30 23:32:59+00,2019/12/30 23:32:59+00,,418186,DRIVER,45,F,WHITE,W,2007,ACURA,,PASS,,GLORIA DR,PEYTONA WAY,S,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,35,LIDAR,,,N,,,,,
2515,CS0191554,3066,2019/04/16 20:26:59+00,2019/04/16 20:26:59+00,,116647,DRIVER,68,F,WHITE,W,2018,HONDA,CR-V,PASS,,RIDGEWAY DR,S LAND PARK DR,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2516,CS0191628,3066,2019/06/03 14:21:00+00,2019/06/03 14:21:00+00,,173534,DRIVER,26,F,AFRICAN AMERICAN,B,2009,ACURA,TSX,PASS,,14TH AVE,POWER INN RD,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2517,CS0035583,596,2019/01/09 21:21:59+00,2019/01/09 21:21:59+00,,9202,DRIVER,55,M,WHITE,W,2016,CHEVROLET,COLORADO,PTRK,,ARDEN WAY,COLFAX ST,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,PK
2518,CS0190826,876,2019/05/30 17:23:00+00,2019/05/30 17:23:00+00,,168845,DRIVER,61,M,AFRICAN AMERICAN,B,1999,DODGE,RAM 150,PASS,,920 DEL PASO BLVD,,N,N,CITATION,I,(I) STOP LAMP REQUIRMENTS/SPECS,VC,24603(B),(I) STOP LAMP REQUIRMENTS/SPECS,N,,,LIDAR,,lh001232,N,,,,,
2519,CS0195134,876,2019/08/07 15:46:59+00,2019/08/07 15:46:59+00,,253096,DRIVER,24,M,HISPANIC,W,1987,NISSAN,300ZX,PASS,,EL CAMINO AVE,CLAY ST,W,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),(I) DISPLAY OF LICENSE PLATES,N,,35,LIDAR,,lh0001232,N,,,,,
2520,CS0190719,876,2019/04/09 18:19:00+00,2019/04/09 18:19:00+00,,108385,DRIVER,38,F,HISPANIC,W,2006,INFINITI,FX35,PASS,,J ST,16TH ST,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2521,CS0026566,3066,2019/10/09 00:19:00+00,2019/10/09 00:19:00+00,,327749,DRIVER,57,F,WHITE,W,2018,TOYOTA,PRIUS,PASS,,SEAMAS AVE,RIVERSIDE BLVD,,N,CITATION,I,(I) STOP SIGN AFTER STOP SHALL YIELD RIGHT OF WAY,VC,21802(A),(I) STOP SIGN AFTER STOP SHALL YIELD RIGHT OF WAY,N,,,,,,N,,,,,
2522,CS0186895,876,2019/01/08 17:48:00+00,2019/01/08 17:48:00+00,,7820,DRIVER,23,M,WHITE,W,2015,HYUNDAI,SONATA HYBRID,PASS,,STOCKTON BLVD,YOSEMITE AVE,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,55,35,LIDAR,HANDHELD,lh001232,N,,,,,
2523,CS0191724,3066,2019/07/22 17:39:00+00,2019/07/22 17:39:00+00,,230453,DRIVER,47,F,HISPANIC,W,1998,NISSAN,ALTIMA,PASS,,62ND ST,21ST AVE,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2524,CS0144302,779,2019/03/08 07:56:00+00,2019/03/08 07:56:00+00,,71727,DRIVER,32,M,UNKNOWN,U,2005,CHEVROLET,IMPALA,PASS,,SAN JUAN RD,NORTHGATE BLVD,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,4D
2525,CS0189623,522,2019/01/22 20:10:59+00,2019/01/22 20:10:59+00,,22972,DRIVER,30,M,WHITE,W,2011,FORD,,PASS,,58TH ST,FOLSOM BLVD,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2526,CS0189343,530,2019/01/10 17:44:00+00,2019/01/10 17:44:00+00,,10098,DRIVER,65,M,HISPANIC,W,2002,CHEVROLET,,PASS,,27TH ST,H ST,N,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2527,CS0147788,897,2019/10/02 07:33:00+00,2019/10/02 07:33:00+00,,320289,DRIVER,24,M,HISPANIC,W,2018,TOYOTA,CAMRY,PASS,,NORTHGATE,ROSIN,,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,
2528,CS0192889,522,2019/06/11 15:04:59+00,2019/06/11 15:04:59+00,,183761,DRIVER,42,F,AFRICAN AMERICAN,B,2007,MAZDA,MAZDA3,PASS,,J ST,30TH ST,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,
2529,CS0196255,931,2019/11/20 15:13:00+00,2019/11/20 15:13:00+00,,376059,DRIVER,19,M,WHITE,W,1999,TOYOTA,,PASS,,WYNDHAM DR,ARROYO VISTA DR,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2530,CS0195233,876,2019/08/16 14:39:00+00,2019/08/16 14:39:00+00,,264501,DRIVER,35,F,AFRICAN AMERICAN,B,2003,CHEVROLET,IMPALA,PASS,,EL CAMINO AVE,CLAY ST,W,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,55,35,LIDAR,HANDHELD,lh001232,N,,,,,
2531,CS0190821,876,2019/05/30 14:31:00+00,2019/05/30 14:31:00+00,,168679,DRIVER,22,M,WHITE,W,1998,CHEVROLET,SILVERADO 1500,PASS,,EL CAMINO AVE,CLAY ST,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,51,35,LIDAR,HANDHELD,lh001232,N,,,,,
2532,CS0025340,530,2019/08/18 23:51:00+00,2019/08/18 23:51:00+00,,267551,DRIVER,48,M,HISPANIC,W,1998,TOYOTA,,PASS,,CLAY ST,EL CAMINO AVE,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,35,,,,N,,,,,
2533,CS0189795,522,2019/02/14 18:03:00+00,2019/02/14 18:03:00+00,,47969,DRIVER,35,F,WHITE,W,2013,VOLKSWAGEN,,PASS,,21ST ST,FLORIN RD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
2534,CS0189397,530,2019/01/15 20:41:00+00,2019/01/15 20:41:00+00,,15662,DRIVER,46,F,WHITE,W,2011,VOLVO,,PASS,HOWE,HOWE AVE,SWARTHMORE DR,S,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2535,CS0191687,3066,2019/07/14 20:34:00+00,2019/07/14 20:34:00+00,,223804,DRIVER,74,M,WHITE,W,2016,SUBARU,FORESTER,PASS,,24TH ST,N ST,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2536,CS0191795,3066,2019/08/17 15:40:00+00,2019/08/17 15:40:00+00,,265893,DRIVER,30,F,WHITE,W,2012,HYUNDAI,ACCENT,PASS,,16TH ST,W ST,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2537,CS0196138,931,2019/08/22 16:46:00+00,2019/08/22 16:46:00+00,,271941,DRIVER,53,M,AFRICAN AMERICAN,B,1993,CHEVROLET,,PASS,,24TH ST,FRUITRIDGE RD,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,35,LIDAR,,,N,,,,,
2538,CS0191147,530,2019/03/07 16:24:00+00,2019/03/07 16:24:00+00,,70835,DRIVER,31,F,WHITE,W,2007,MAZDA,,PASS,,PRINCETON ST,EL CAMINO AVE,W,N,CITATION,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),(I) DISPLAY OF LICENSE PLATE TABS,N,,,,,,N,,,,,
2539,CS0045632,270,2019/11/21 15:48:00+00,2019/11/21 15:48:00+00,,377317,DRIVER,54,F,AFRICAN AMERICAN,B,2003,CHEVROLET,,PASS,,DRY CREEK RD,MARYSVILLE BLVD,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
2540,CS0195408,876,2019/11/01 16:18:59+00,2019/11/01 16:18:59+00,,354944,DRIVER,26,M,UNKNOWN,U,2012,HONDA,CIVIC,PASS,,AZEVEDO DR,PEBBLEWOOD DR,N,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,50,35,PACED,HANDHELD,,N,,,,,
2541,CS0194653,522,2019/07/22 16:31:59+00,2019/07/22 16:31:59+00,,233379,DRIVER,19,F,UNKNOWN,U,2015,CHEVROLET,CAMARO,PASS,,24TH ST,37TH AVE,,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,56,35,LIDAR,HANDHELD,,N,,,,,
2542,CS0196695,530,2019/11/02 21:40:00+00,2019/11/02 21:40:00+00,,356427,DRIVER,56,M,WHITE,W,2001,FORD,,PASS,,EL CAMINO AVE,EVERGREEN ST,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2543,CS0190099,931,2019/01/31 21:53:59+00,2019/01/31 21:53:59+00,,33046,DRIVER,42,F,ASIAN OTHER,A,2008,ACURA,,PASS,2233,BRUCEVILLE RD,IMAGINATION PKWY,S,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2544,CS0189990,522,2019/04/13 00:00:00+00,2019/04/13 00:00:00+00,,112338,DRIVER,31,F,WHITE,W,2006,SCION,,PASS,,L ST,12TH ST,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
2545,CS0195345,876,2019/09/10 15:14:59+00,2019/09/10 15:14:59+00,,294889,DRIVER,23,M,HISPANIC,W,2011,CHEVROLET,MALIBU,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,15,40,,HANDHELD,,N,,,,,
2546,CS0194796,522,2019/09/03 14:13:00+00,2019/09/03 14:13:00+00,,286225,DRIVER,49,F,WHITE,W,2012,CHEVROLET,CAMARO,PASS,,T ST,8TH ST,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2547,CS0194530,522,2019/06/24 18:08:59+00,2019/06/24 18:08:59+00,,199583,DRIVER,25,F,HISPANIC,W,2007,HONDA,,PASS,,INNOVATOR DR,PROSPER RD,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2548,CS0025329,530,2019/08/16 16:02:00+00,2019/08/16 16:02:00+00,,264575,DRIVER,27,F,ASIAN OTHER,A,2005,CHEVROLET,,PASS,,EB 80,WEST OF NORWOOD,E,N,CITATION,I,(I) USE OF PREFERENTIAL LANES,VC,21655.5(B),(I) USE OF PREFERENTIAL LANES,N,,,,,,N,,,,,
2549,CS0186078,592,2019/11/07 21:07:00+00,2019/11/07 21:07:00+00,CLEAR,361815,DRIVER,21,F,AFRICAN AMERICAN,B,2005,BUICK,LACROSSE,PASS,,BRUCEVILLE RD,CALVINE RD,N,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,4D
2550,CS0019543,530,2019/02/10 18:55:00+00,2019/02/10 18:55:00+00,,43972,DRIVER,21,M,HISPANIC,W,2016,GMC,,PASS,,CLAY ST,EL CAMINO AVE,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,50,35,LIDAR,HANDHELD,,N,,,,,
2551,CS0195326,876,2019/09/05 18:03:00+00,2019/09/05 18:03:00+00,,289041,DRIVER,61,M,WHITE,W,1999,TOYOTA,AVALON,PASS,,19TH ST,Q ST,S,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,PACED,,,N,,,,,
2552,CS0195220,876,2019/08/15 15:46:59+00,2019/08/15 15:46:59+00,,263233,DRIVER,29,F,ASIAN OTHER,A,2020,TOYOTA,SIENNA,PASS,,CALVINE RD,JACINTO AVE,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
2553,CS0196825,530,2019/12/02 20:36:59+00,2019/12/02 20:36:59+00,,388733,DRIVER,37,F,HISPANIC,W,2010,KIA,,PASS,,EXPOSITION BLVD,RESPONSE RD,W,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
2554,CS0194554,522,2019/07/02 15:23:00+00,2019/07/02 15:23:00+00,,208174,DRIVER,24,M,HISPANIC,W,2014,FORD,,PASS,,24TH ST,39TH AVE,,N,WARNING,I,(I) STOP LAMP REQUIRMENTS/SPECS,VC,24603(B),(I) STOP LAMP REQUIRMENTS/SPECS,N,,,,,,N,,,WARNING ONLY,,
2555,CS0193092,931,2019/05/15 14:44:00+00,2019/05/15 14:44:00+00,,151,DRIVER,57,M,WHITE,W,2011,FORD,ECONOLINE CARGO,PASS,,J ST,12TH ST,S,N,WARNING,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),(I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,N,,,,,,N,,,WARNING ONLY,,
2556,CS0194569,522,2019/07/10 14:29:59+00,2019/07/10 14:29:59+00,,218434,DRIVER,39,F,AFRICAN AMERICAN,B,2016,HYUNDAI,,PASS,,FOLSOM BLVD,HORNET DR,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
2557,CS0192885,522,2019/06/08 00:11:00+00,2019/06/08 00:11:00+00,,179389,DRIVER,59,F,HISPANIC,W,2013,NISSAN,,PASS,,J ST,16TH ST,,N,WARNING,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,WARNING ONLY,,
2558,CS0194561,522,2019/07/03 00:01:00+00,2019/07/03 00:01:00+00,,208778,DRIVER,27,M,AFRICAN AMERICAN,B,2010,SUBARU,,PASS,,J ST,16TH ST,,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
2559,CS0191736,3066,2019/07/25 04:12:00+00,2019/07/25 04:12:00+00,,266665,DRIVER,24,M,WHITE,W,2003,HONDA,ACCORD,PASS,,FOLSOM BLVD,POWER INN RD,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,
2560,CS0144316,779,2019/04/11 06:51:00+00,2019/04/11 06:51:00+00,,110443,DRIVER,24,M,AFRICAN AMERICAN,B,2000,CHEVROLET,PRIZM,PASS,,NORTHGATE BLVD,ROSIN CT,N,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4D
2561,CS0191787,3066,2019/08/16 21:01:00+00,2019/08/16 21:01:00+00,,264972,DRIVER,44,F,WHITE,W,2006,DODGE,CHARGER,PASS,,RICHARDS BLVD,N 3RD ST,,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,N,,,,,,N,,,,,
2562,CS0193470,931,2019/08/01 15:40:59+00,2019/08/01 15:40:59+00,,245759,DRIVER,74,F,ASIAN OTHER,A,2010,HONDA,,PASS,,CENTER PKWY,POMEGRANATE AVE,N,N,CITATION,I,(I) DRIVER YIELD AT CROSSWALK FOR PEDESTRIAN,VC,21950(C),(I) DRIVER YIELD AT CROSSWALK FOR PEDESTRIAN,N,,,,,,N,,,,,
2563,CS0025142,530,2019/07/31 23:25:00+00,2019/07/31 23:25:00+00,,245011,DRIVER,40,M,HISPANIC,W,2008,CHEVROLET,,PASS,,OXFORD ST,DEL PASO BLVD,N,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,
2564,CS0190717,876,2019/04/09 17:15:00+00,2019/04/09 17:15:00+00,,108299,DRIVER,39,F,WHITE,W,2004,CHEVROLET,TRAILBLAZER,PASS,,RICHARDS BLVD,N 3RD,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
2565,CS0076208,400,2019/05/21 16:46:00+00,2019/05/21 16:46:00+00,CLEAR,158055,DRIVER,31,M,WHITE,W,,,NOT IN LIST,PASS,,I STREET,12TH STREET,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,,,,,
2566,CS0193630,530,2019/06/25 16:24:00+00,2019/06/25 16:24:00+00,,200590,DRIVER,43,M,AFRICAN AMERICAN,B,2004,FORD,,PASS,,GRAND AVE,MAHOGANY ST,E,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,
2567,CS0186180,592,2019/12/03 20:26:00+00,2019/12/03 20:26:00+00,CLOUDY,389724,DRIVER,49,M,WHITE,W,2015,CHEVROLET,SILVERADO 1500,PTRK,,HORNET DR,FOLSOM BLVD,N,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,PK
